time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.novatel_msg_header.message_name,.novatel_msg_header.port,.novatel_msg_header.sequence_num,.novatel_msg_header.percent_idle_time,.novatel_msg_header.gps_time_status,.novatel_msg_header.gps_week_num,.novatel_msg_header.gps_seconds,.novatel_msg_header.receiver_status.original_status_code,.novatel_msg_header.receiver_status.error_flag,.novatel_msg_header.receiver_status.temperature_flag,.novatel_msg_header.receiver_status.voltage_supply_flag,.novatel_msg_header.receiver_status.antenna_powered,.novatel_msg_header.receiver_status.antenna_is_open,.novatel_msg_header.receiver_status.antenna_is_shorted,.novatel_msg_header.receiver_status.cpu_overload_flag,.novatel_msg_header.receiver_status.com1_buffer_overrun,.novatel_msg_header.receiver_status.com2_buffer_overrun,.novatel_msg_header.receiver_status.com3_buffer_overrun,.novatel_msg_header.receiver_status.usb_buffer_overrun,.novatel_msg_header.receiver_status.rf1_agc_flag,.novatel_msg_header.receiver_status.rf2_agc_flag,.novatel_msg_header.receiver_status.almanac_flag,.novatel_msg_header.receiver_status.position_solution_flag,.novatel_msg_header.receiver_status.position_fixed_flag,.novatel_msg_header.receiver_status.clock_steering_status_enabled,.novatel_msg_header.receiver_status.clock_model_flag,.novatel_msg_header.receiver_status.oemv_external_oscillator_flag,.novatel_msg_header.receiver_status.software_resource_flag,.novatel_msg_header.receiver_status.aux1_status_event_flag,.novatel_msg_header.receiver_status.aux2_status_event_flag,.novatel_msg_header.receiver_status.aux3_status_event_flag,.novatel_msg_header.receiver_software_version,.week,.seconds,.latitude,.longitude,.height,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.status
2024/09/04/14:08:39.621586,35361,1725451719,621218462,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.42,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.42,48.7966817308,1.98684874186,201.5741,-3.2134,-2.212,-0.0317,-0.15875189,-0.799116491,212.954344863,INS_SOLUTION_GOOD
2024/09/04/14:08:39.629831,35362,1725451719,629485515,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.43,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.43,48.7966814409,1.98684844101,201.5739,-3.2174,-2.2172,-0.0228,-0.158805355,-0.797506898,212.952005702,INS_SOLUTION_GOOD
2024/09/04/14:08:39.646325,35363,1725451719,644830150,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.44,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.44,48.7966811513,1.98684813799,201.5737,-3.2168,-2.2246,-0.0241,-0.180921809,-0.790082563,212.953434347,INS_SOLUTION_GOOD
2024/09/04/14:08:39.671142,35364,1725451719,663342235,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.45,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.45,48.7966808613,1.98684783607,201.5733,-3.2233,-2.234,-0.0385,-0.17988941,-0.801049307,212.95408489,INS_SOLUTION_GOOD
2024/09/04/14:08:39.672143,35365,1725451719,663342235,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.46,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.46,48.7966805706,1.98684753428,201.5729,-3.224,-2.2307,-0.0447,-0.17689261,-0.796789218,212.949769058,INS_SOLUTION_GOOD
2024/09/04/14:08:39.676418,35366,1725451719,671361347,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.47,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.47,48.7966802791,1.98684723241,201.5725,-3.2304,-2.2335,-0.0404,-0.165382794,-0.794126208,212.944856888,INS_SOLUTION_GOOD
2024/09/04/14:08:39.680843,35367,1725451719,679715479,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.48,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.48,48.7966799882,1.98684693003,201.5721,-3.2314,-2.2321,-0.0361,-0.164259596,-0.79476004,212.939933275,INS_SOLUTION_GOOD
2024/09/04/14:08:39.693867,35368,1725451719,691129991,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.49,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.49,48.7966796978,1.98684662855,201.5719,-3.2256,-2.2262,-0.0213,-0.164399726,-0.793365226,212.941914588,INS_SOLUTION_GOOD
2024/09/04/14:08:39.716120,35369,1725451719,712595299,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.5,48.7966794071,1.98684632194,201.5717,-3.2287,-2.249,-0.0189,-0.177689628,-0.793294862,212.934941395,INS_SOLUTION_GOOD
2024/09/04/14:08:39.716130,35370,1725451719,713954091,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.51,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.51,48.7966791155,1.98684602134,201.5714,-3.2358,-2.2324,-0.0304,-0.165653321,-0.796143024,212.935252457,INS_SOLUTION_GOOD
2024/09/04/14:08:39.721976,35371,1725451719,721244012,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.52,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.52,48.7966788238,1.98684571246,201.5711,-3.2418,-2.2634,-0.026,-0.180057323,-0.791462624,212.930278106,INS_SOLUTION_GOOD
2024/09/04/14:08:39.738755,35372,1725451719,737911871,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.53,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.53,48.7966785316,1.98684541115,201.5706,-3.2441,-2.2416,-0.046,-0.157678131,-0.794118055,212.923282873,INS_SOLUTION_GOOD
2024/09/04/14:08:39.742542,35373,1725451719,740933783,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.54,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.54,48.7966782383,1.98684510499,201.5707,-3.253,-2.2559,-0.0049,-0.151200815,-0.787844227,212.919594607,INS_SOLUTION_GOOD
2024/09/04/14:08:39.762333,35374,1725451719,760884091,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.55,48.7966779483,1.98684479904,201.5705,-3.2372,-2.2522,-0.0135,-0.178197722,-0.801431199,212.920985713,INS_SOLUTION_GOOD
2024/09/04/14:08:39.762524,35375,1725451719,760884091,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.56,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.56,48.7966776558,1.98684449355,201.5704,-3.2462,-2.258,-0.0051,-0.170326697,-0.810969133,212.916568304,INS_SOLUTION_GOOD
2024/09/04/14:08:39.800339,35376,1725451719,791307961,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.57,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.57,48.7966773626,1.9868441867,201.5701,-3.2512,-2.2582,-0.0267,-0.180284702,-0.799293057,212.911919207,INS_SOLUTION_GOOD
2024/09/04/14:08:39.800353,35377,1725451719,791307961,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.58,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.58,48.7966770694,1.9868438848,201.5699,-3.2551,-2.2503,-0.0179,-0.140204171,-0.825928724,212.908355987,INS_SOLUTION_GOOD
2024/09/04/14:08:39.800359,35378,1725451719,791307961,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.59,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.59,48.7966767755,1.98684357441,201.5701,-3.2642,-2.2678,0.0118,-0.168434889,-0.811318439,212.903428408,INS_SOLUTION_GOOD
2024/09/04/14:08:39.818819,35379,1725451719,810098809,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.6,48.7966764826,1.98684326934,201.5697,-3.2608,-2.2574,-0.0252,-0.168518915,-0.829267215,212.903343858,INS_SOLUTION_GOOD
2024/09/04/14:08:39.820526,35380,1725451719,818963412,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.61,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.61,48.7966761892,1.98684296113,201.5696,-3.2614,-2.2682,-0.0132,-0.172685914,-0.835625015,212.903355785,INS_SOLUTION_GOOD
2024/09/04/14:08:39.820535,35381,1725451719,818963412,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.62,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.62,48.7966758927,1.98684265714,201.5692,-3.2762,-2.2514,-0.0377,-0.146772527,-0.816557726,212.899392148,INS_SOLUTION_GOOD
2024/09/04/14:08:39.829043,35382,1725451719,828639333,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.63,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.63,48.7966755981,1.98684234966,201.5692,-3.2804,-2.2678,-0.0066,-0.13951175,-0.838482847,212.898978294,INS_SOLUTION_GOOD
2024/09/04/14:08:39.864187,35383,1725451719,857768930,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.64,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.64,48.7966753037,1.98684204183,201.5689,-3.2789,-2.2638,-0.0298,-0.158281502,-0.841724484,212.900289143,INS_SOLUTION_GOOD
2024/09/04/14:08:39.864644,35384,1725451719,864207540,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.65,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.65,48.7966750086,1.98684173523,201.5687,-3.276,-2.2696,-0.0223,-0.139434472,-0.846045388,212.898893704,INS_SOLUTION_GOOD
2024/09/04/14:08:39.864655,35385,1725451719,864207540,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.66,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.66,48.7966747126,1.98684142819,201.5684,-3.2822,-2.263,-0.0252,-0.137651366,-0.84304618,212.896454841,INS_SOLUTION_GOOD
2024/09/04/14:08:39.869494,35386,1725451719,869208374,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.67,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.67,48.7966744157,1.98684112185,201.5683,-3.2927,-2.266,-0.0115,-0.113135065,-0.848397765,212.896055135,INS_SOLUTION_GOOD
2024/09/04/14:08:39.879303,35387,1725451719,878899187,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.68,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.68,48.7966741206,1.98684081235,201.5682,-3.2894,-2.2725,-0.0124,-0.134709809,-0.854426566,212.899773901,INS_SOLUTION_GOOD
2024/09/04/14:08:39.889683,35388,1725451719,889313944,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.69,48.7966738238,1.98684050506,201.5679,-3.2929,-2.2756,-0.0214,-0.113100105,-0.863600829,212.897760738,INS_SOLUTION_GOOD
2024/09/04/14:08:39.908386,35389,1725451719,907509185,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.7,48.7966735278,1.98684019623,201.5678,-3.2929,-2.2732,-0.0134,-0.127691135,-0.86687478,212.899948234,INS_SOLUTION_GOOD
2024/09/04/14:08:39.915496,35390,1725451719,914755905,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.71,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.71,48.7966732312,1.98683988674,201.5677,-3.2934,-2.2831,-0.0142,-0.121606806,-0.869859747,212.897672648,INS_SOLUTION_GOOD
2024/09/04/14:08:39.921049,35391,1725451719,919502483,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.72,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.72,48.7966729346,1.98683957635,201.5677,-3.2972,-2.2829,0.0002,-0.142100186,-0.871063172,212.900069402,INS_SOLUTION_GOOD
2024/09/04/14:08:39.931223,35392,1725451719,930519226,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.73,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.73,48.7966726381,1.98683926717,201.5675,-3.2969,-2.286,-0.0122,-0.138922655,-0.888557535,212.897938472,INS_SOLUTION_GOOD
2024/09/04/14:08:39.939923,35393,1725451719,939488547,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.74,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.74,48.7966723402,1.98683895512,201.5675,-3.3086,-2.2927,-0.0029,-0.15876646,-0.887004182,212.898151387,INS_SOLUTION_GOOD
2024/09/04/14:08:39.963750,35394,1725451719,961280655,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.75,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.75,48.796672043,1.98683864689,201.5671,-3.3033,-2.2835,-0.0299,-0.149730779,-0.900741685,212.896755867,INS_SOLUTION_GOOD
2024/09/04/14:08:39.963760,35395,1725451719,961280655,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.76,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.76,48.7966717448,1.98683833498,201.5671,-3.312,-2.293,-0.017,-0.161009398,-0.902720298,212.89057176,INS_SOLUTION_GOOD
2024/09/04/14:08:39.972410,35396,1725451719,971894960,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.77,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.77,48.7966714475,1.98683802371,201.5668,-3.3027,-2.2931,-0.0245,-0.174735643,-0.896761392,212.896473875,INS_SOLUTION_GOOD
2024/09/04/14:08:39.980955,35397,1725451719,979006038,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.78,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.78,48.7966711492,1.98683771359,201.5667,-3.3106,-2.2901,-0.0096,-0.174726038,-0.906298489,212.887636644,INS_SOLUTION_GOOD
2024/09/04/14:08:39.989167,35398,1725451719,988778929,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.79,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.79,48.796670849,1.9868374021,201.5666,-3.322,-2.2949,-0.0134,-0.173506061,-0.888395467,212.890464184,INS_SOLUTION_GOOD
2024/09/04/14:08:40.008684,35399,1725451720,8098610,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.8,48.796670551,1.9868370939,201.5662,-3.3207,-2.2868,-0.0284,-0.158742436,-0.921890642,212.885190959,INS_SOLUTION_GOOD
2024/09/04/14:08:40.011393,35400,1725451720,9777137,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.81,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.81,48.7966702502,1.98683678134,201.5661,-3.3323,-2.296,-0.0196,-0.165195141,-0.897808865,212.886256265,INS_SOLUTION_GOOD
2024/09/04/14:08:40.024743,35401,1725451720,24088228,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.82,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.82,48.7966699504,1.98683646805,201.5658,-3.3336,-2.3038,-0.0267,-0.177377595,-0.893709412,212.881258977,INS_SOLUTION_GOOD
2024/09/04/14:08:40.033406,35402,1725451720,31943722,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.83,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.83,48.7966696506,1.98683615973,201.5657,-3.3363,-2.2907,-0.0151,-0.16214347,-0.918063342,212.88403304,INS_SOLUTION_GOOD
2024/09/04/14:08:40.039448,35403,1725451720,39008859,/novatel/imu,INSPVAA,USB3,0,13.0,FINESTEERING,2330,302854.84,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14102,2330,302854.84,48.7966693499,1.98683584867,201.5653,-3.3357,-2.2931,-0.0311,-0.153176239,-0.910885226,212.880879911,INS_SOLUTION_GOOD
